Customer_i_Unique_ID,Customer_i_ID,Customer_i_Star_Rating,Customer_i_Comment,Customer_i_buying_influence,Customer_i_Date,product,category,price_dollars,star_ratings,total_ratings
B09L4X9CK3-R11FGF1QGCVFK2,R11FGF1QGCVFK2,5.0,Nice simple product that is durable,0.0,2023-09-11,TORRAS Car Vent Phone Mount [Cost-Effective] Metal Clip Cell Phone Holder Car Universal Air Vent Mount for iPhone 15 14 13 12 Pro Max Samsung Galaxy S23 S22 Ultra Note &All,Smartphones,25.99,4.6,382
B0CB11JB5X-RLR6XXRCBME12,RLR6XXRCBME12,5.0,good performance,1.0,2023-08-10,"ExAchat K60 Pro 5G Unlocked Smartphone, 6GB+256GB Android 13 Phones 6.7"" FHD+Display 120HzD 64MP AI Camera Unlocked Cell Phone 5500mAh 4G 5G Dual SIM/Face ID/GPS",Smartphones,119.99,3.4,3
B093QPTSK7-RWLJL1AVQ9X9M,RWLJL1AVQ9X9M,1.0,Phone freezes,0.0,2023-08-21,Nokia G10 | Android 11 | Unlocked Smartphone | 3-Day Battery | Dual SIM | US Version | 3/32GB | 6.52-Inch Screen | 13MP Triple Camera | Polar Night,Smartphones,119.5,3.7,818
B071Z5T9N5-R2Q14CJSUUUI1H,R2Q14CJSUUUI1H,5.0,quality product,0.0,2023-09-30,"Metal Bike & Motorcycle Phone Mount for Any Smartphone (iPhone 14 Pro Max/Mini, Galaxy S23). Unbreakable Handlebar Cell Phone Holder for Bike, Scooter, Bicycle Phone Mount. x10 to Safeness & Comfort",Smartphones,22.99,4.4,12925
B09PN61VR9-R21MS0TRCNIXLG,R21MS0TRCNIXLG,2.0,Remote did not work properly,0.0,2023-09-19,"ULCLAYRUS Portable 60"" Aluminum Alloy Selfie Stick Tripod Stand with Remote,Compact Size, Phone Tripod for 4''-7'' iPhone and Android Smartphones Black+Red",Smartphones,24.99,4.6,1048
B07J5X6B9C-RVYY3EZBSW8L3,RVYY3EZBSW8L3,5.0,Good value,0.0,2023-09-15,"Classroom Headphones-Bulk 10-Pack, Student On Ear Color Varieties- Comfy Swivel Earphones for Library, School, Airplane, Kids-for Online Learning and Travel, HQ Stereo Sound 3.5mm Jack (Colorful)",Smartphones,79.97,4.4,871
B0C3W12YZ1-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Rugged Smartphone Unlocked, (2023)Blackview BV9300 with 100 Lumen Flashlight, 21GB+256GB/1TB Android Phones, 15080mAh Battery 33W Fast Charge, 2.3K 120Hz Display, Octa-core Helio G99, 50MP Camera, NFC",Smartphones,379.99,4.5,2
B0BLD393H7-RVBM9HB92JRG4,RVBM9HB92JRG4,3.0,no se puede instalar whatsapp.....incomodo para predecir el texto en castellano,0.0,2023-10-06,"Nokia 2780 Flip | Unlocked | Verizon, AT&T, T-Mobile | Blue",Smartphones,89.97,3.8,385
B0CCGV964L-Unavailable,Unavailable,,Unavailable,,1677-09-21,Honor Magic5 Lite Dual-SIM 256GB ROM + 8GB RAM (Only GSM | No CDMA) Factory Unlocked 5G Smartphone - (Silver),Smartphones,0.0,5.0,1
B015QOGLL6-R102RT8D50I4YB,R102RT8D50I4YB,1.0,No response,0.0,2023-10-11,"$19/mo. Ultra Mobile Prepaid Phone Plan with Unlimited International Talk, Text and 3GB of 5G • 4G LTE Data (SIM Card Kit)",Smartphones,19.0,3.9,917
B0CBS6K16L-Unavailable,Unavailable,,Unavailable,,1677-09-21,"512GB Micro SD Card High Speed Memory Card Waterproof for Game Console,Android Smartphone,Tablet,Home Monitoring",Smartphones,16.99,4.0,1
B0939D9FR3-R3IT1GIEXVTQWC,R3IT1GIEXVTQWC,5.0,Love it,0.0,2023-10-09,Nokia 6300 4G | Unlocked | Dual SIM | WiFi Hotspot | Social Apps | Google Maps and Assistant | Cyan Green,Smartphones,69.0,3.6,440
B09MH4B9V7-Unavailable,Unavailable,,Unavailable,,1677-09-21,"KXD 6C Cell Phone 4G Android Phones Unlocked 5.5"" Full-Screen Phone 8MP Camera Smartphones Face ID 2500mAh Battery 16GB ROM with 64GB Expandable Memory Mobile Phones US Version (Blue)",Smartphones,59.99,3.4,11
B09VY7RXJ9-R37XJ45GO6CBHU,R37XJ45GO6CBHU,4.0,When you can't activate your phone ... this might help ... android to iPhone,3.0,2023-09-20,"Tracfone Apple iPhone SE 5G (3rd Generation), 64GB, Black - Prepaid Smartphone (Locked)",Smartphones,189.0,3.4,18
B09B1DZ8DD-R1R114LYCJA3HN,R1R114LYCJA3HN,5.0,Great Item; Quick Charge!,1.0,2021-12-04,"Einova 100W Universal Power Adapter, Includes 5 Charging Tips & USB-C Charging and Data Cable, GaN Power Architecture for Energy Efficiency Versatile Compatibility, Ergonomic Design",Smartphones,54.99,5.0,3
B088NHNW8B-R2V5VVLKPZCCJU,R2V5VVLKPZCCJU,4.0,Decent headphones for the price,0.0,2023-10-14,"Kids Headphones Bulk 5 Pack, Student On Ear Color Varieties, Comfy Swivel Earphones for Classroom, Library, School, Airplane, for Online Learning and Travel, Noise Stereo Sound 3.5mm Jack (Colorful)",Smartphones,36.97,4.6,2573
B09RQ62J8V-RDCRZU8Z3JYMT,RDCRZU8Z3JYMT,5.0,Awesome phone,0.0,2023-06-10,"Samsung Galaxy Note 10 (256GB, 8GB) 6.3"" AMOLED, IP68 Water Resistant, Snapdragon 855, 4G LTE Fully Unlocked (T-Mobile, Verizon, Global) N970U (w/ P1300 Fast Wireless Charging Pad, Aura Black)",Smartphones,344.0,4.2,120
B09QQTSGTP-R10EUKB7FSC8NZ,R10EUKB7FSC8NZ,5.0,Buen equipo,1.0,2022-08-01,Motorola Defy (2021) Dual-SIM 64GB ROM + 4GB RAM (GSM Only | No CDMA) Factory Unlocked 4G/LTE Smartphone (Green) - International Version,Smartphones,179.99,3.9,67
B0C7SSTPD9-R3GOFIHRLBSM2C,R3GOFIHRLBSM2C,5.0,Great Phone! Better than I expected.  Missing only 2 things...,11.0,2023-10-01,"Motorola Think Phone | 2023 | Unlocked | Made for US 8/256GB | 50MP Camera | Gray, 6.6 inches",Smartphones,645.06,4.8,6
B0CKNRNCR1-Unavailable,Unavailable,,Unavailable,,1677-09-21,"MMY I14 Pro Max 6+256GB Smartphone Unlocked Cell Phone,6.82"" HD Screen Unlocked Phones,Battery 6800mAh Android 13.0 with 128GB Memory Card,Face ID,Fingerprint Lock,Dual SIM,GPS (Purple)",Smartphones,158.99,0.0,0
B0C4GPBTQW-Unavailable,Unavailable,,Unavailable,,1677-09-21,Motorola Moto G23 Dual SIM 128GB ROM + 8GB RAM Factory Unlocked 4G Smartphone (Steel Blue) - International Version,Smartphones,129.99,0.0,0
B0BM98NQYV-R2R83HMZ7HOCE0,R2R83HMZ7HOCE0,4.0,Won't work with Straight Talk service,0.0,2023-10-13,"UMIDIGI Rugged Unlocked Smartphones, Bison X10 4G+128GB IP68/IP69K Waterproof Shockproof Phone Helio P60 Android 11 20MP Camera 6.53"" FHD+ 6150mAh Fast Charge NFC Rugged Smartphone",Smartphones,123.99,3.8,401
B07X52DJ66-R1SU2O19VR57D4,R1SU2O19VR57D4,3.0,Doesn't wirelessly charge a Pixel 6 Pro,0.0,2023-09-07,"iOttie Car Charger Easy One Touch Wireless 2 Qi Charging CD Slot + Air Vent Combo Phone Mount for iPhone, Samsung Galaxy, Huawei, LG, Smartphones, Black",Smartphones,49.95,4.1,2023
B0B914YCMT-R2PTQS5D3GC4MH,R2PTQS5D3GC4MH,1.0,HORRIBLE PURCHASE,0.0,2023-06-22,"S22 Ultra 6.6 Inch Smartphone, 480x1014 Pixels HD Screen, MTK6580 Quad Core, 2GB RAM 16GB ROM, 2MP 5MP Front Rear Camera, WIFI BT FM GPS Type C Charging, For Android 8.1 Unlocked Cell Phone(Green)",Smartphones,116.89,2.4,8
B083BD6S2Z-R1KHPP91KG6Y00,R1KHPP91KG6Y00,5.0,Un poco lento,0.0,2023-07-13,"BLU Advance L5 -Unlocked Dual Sim, 16GB -Cyan",Smartphones,0.0,3.5,1426
B09CLN4LLN-R1DBL78A58FJDG,R1DBL78A58FJDG,5.0,Cellphone,0.0,2023-09-16,"Tracfone Alcatel TCL A3, 32GB, Black - Prepaid Smartphone (Locked)",Smartphones,0.0,4.0,1322
B0C133TL2Q-R3J2Q3NBZL7H5T,R3J2Q3NBZL7H5T,1.0,Can't talk because it echoes so bad,0.0,2023-09-13,"Blackview Unlocked Phones A53, 7GB+32GB 1TB TF, 5080mAh Battery+OTG, Android 12, 6.52 inch HD+, 4G Dual SIM, Face ID, GPS, 12MP Camera, 3.5mm Jack, Android Phone Unlocked Smartphone|Black",Smartphones,119.99,3.1,24
B08SBSP3JY-R2V5VVLKPZCCJU,R2V5VVLKPZCCJU,4.0,Decent headphones for the price,0.0,2023-10-14,"Classroom Headphones Bulk 5 Pack, Student On Ear Color Varieties, Comfy Swivel Earphones for Library, School, Airplane, Kids, for Online Learning and Travel, Noise Stereo Sound 3.5mm Jack (Black)",Smartphones,38.97,4.6,2573
B0BVQXP224-R2005CLI43ULRT,R2005CLI43ULRT,5.0,These work great!!,0.0,2023-10-19,"KOOTION 128GB Micro SD Cards 5-Pack, Class 10 MicroSDXC Flash Memory Card, Full HD Video Recording, UHS-I TF Card for Security Camera/Smartphone/Tablet/Drone/PC, C10, U1 (5Pack)",Smartphones,47.99,4.5,14630
B0CJ7VTR51-Unavailable,Unavailable,,Unavailable,,1677-09-21,HeyxFome X2 2023 6.5” HD+ Screen GSM Unlocked Cell Phone 4G Mobile Phones 4000mAh Android 12 Smartphone 16MP RAM 3GB cellphone Face ID Dual SIM (Only For T-mobile Metro Mint Tello USA Market) (Purple),Smartphones,79.99,0.0,0
B0CFL3VLX7-R22FARXR7AFM3K,R22FARXR7AFM3K,0.0,Super Einsteigermodell - günstig und gut,0.0,1677-09-21,"Ulefone Armor X12 Pro Rugged Smartphone Unlocked 2023, MTK Helio G36 8GB+64GB Android 13 Cell Phone, 13MP+8MP, 5.45"" HD+, 4860mAh, Dual SIM 4G T-Mobile Rugged Phone, NFC GPS OTG FM,Green",Smartphones,129.99,4.1,6
B0CJT8MRYG-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Ulefone Note 16 Pro (16+512GB) Unlocked Phones, Android 13 Smartphone, 50MP Main Camera, 6.52” HD+ Waterdrop Screen, 8-Core Processor, 4400mAh Battery, Dual 4G Unlocked Cell Phone-Purple",Smartphones,159.99,4.5,2
B0CCS3PXJJ-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Yoidesu S23Ultra Unlocked Cell Phone for Android, 6.8 Inch FHD Ultra Thin Smartphone with Pen, 8GB RAM 256GB ROM Expansion, 5800mAh Battery, Dual Card Dual Standby 4G Mobile Phone (Black)",Smartphones,0.0,0.0,0
B0C6SW57Z1-R1GTFSAG10QQJ7,R1GTFSAG10QQJ7,1.0,👎🏻only 24 clock,0.0,2023-08-29,"3-in-1 Touchscreen Wireless Charging Station for Smartphones (iOS & Android), Smartwatches and Wireless Earbuds with Built-in Digital Clock and LED Display",Smartphones,49.99,2.5,9
B0CH3LVBGQ-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Messiro Car Phone Holder Mount, Car Vent Hands-Free Phone Holder [Upgraded Clip], Suitable for iPhone and Android Smartphones, Compatible with Various car mounts",Smartphones,47.99,0.0,0
B0BCP5P4Z9-R13RSWKUHLYVGR,R13RSWKUHLYVGR,3.0,Don't work with Verizon.,0.0,2022-11-07,"Ulefone Power Armor 14 Pro (8GB+128GB) 10000mAh Rugged Smartphone 2023, Android 12 Waterproof Phone, 20MP Triple Rear Camera, Wireless Charging, 6.52""HD+, Dual SIM 4G Unlocked Rugged Phone OTG NFC FM",Smartphones,209.99,4.1,149
B0BGPK9DK7-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Ulefone Unlocked Mobile Phone 2023, Note 14 Android 12 3GB+16GB, Triple Card Slots 6.52"" Waterdrop Screen, 8MP+5MP Dual Camera, 4500mAh Battery Dual SIM 4G Smartphone, Face Unlock, GPS, US Version",Smartphones,79.98,4.2,4
B0896TDJ3H-R2ICJOCRY5SLV,R2ICJOCRY5SLV,5.0,Seller is official,0.0,2023-09-21,SAMSUNG Galaxy Note 9 N960U 128GB CDMA + GSM Unlocked Smartphone - Lavender Purple,Smartphones,379.99,4.1,292
B0CGX43SV4-R19MRSMMZV0N5M,R19MRSMMZV0N5M,2.0,MISLEADING,0.0,2023-10-06,"ExAchat U21 5G Smart Phone,Unlocked Cell Phones, 6.6"" Screen, 5800mAh,6GB+256GB ROM+128GB SD Card, Snapdragon 8 Gen2 Processor, Android Phone with 50MP+24MP Camera, Face Unlock/Dual Sim - Black",Smartphones,149.99,2.1,7
B07V6CBFQF-R2FZ6B5CG4ZYNB,R2FZ6B5CG4ZYNB,5.0,An excellent price and quality,0.0,2023-10-14,"UMIDIGI Bison GT2 PRO 4G Unlocked Rugged Smartphones,8GB+256GB Android 12 IP68/IP69K Waterproof Helio G95 64MP AI Triple Camera 6.5"" FHD 6150mAh NFC Smartphone",Smartphones,259.99,3.6,381
B0C6F4C361-R11G4WQ3QQOGWN,R11G4WQ3QQOGWN,2.0,Sleek and beautiful but incredibly slow,1.0,2023-10-02,"Unlocked Phones, Blackview A53 Unlocked Cell Phone(2023 New), 7GB RAM+32GB ROM/1TB Expand Android Phone, Android 12 Smartphone, 5080mAh Battery 10W Fast Charge, 6.5""HD+Display,3 Card Slots,Face Unlock",Smartphones,119.99,4.0,343
B08PV8DSXJ-R287WCEDEK988O,R287WCEDEK988O,5.0,Compact,0.0,2023-09-03,"USB Charger Station,20-Port 100W/20A Multiple USB Charging Station,Multi Ports USB Charger Charging for Smartphones，Tablets，and Other USB Devices",Smartphones,29.59,4.6,964
B0CDQ18M93-R27B9W2YO3VPY1,R27B9W2YO3VPY1,4.0,Very lightweight and portable. Designed to attach to a small light stand. (Otherwise not versatile.),0.0,2023-10-11,"LUOLED Phone Holder for Ring Light, 360° Rotatable Phone Holder Ring Light Attachment, Phone Attachment for Tripod, Compatible with Smartphones, for Tripods, Makeup, Video Conferencing, 2 Pack",Smartphones,19.99,4.0,4
B0CH8BPRPZ-Unavailable,Unavailable,,Unavailable,,1677-09-21,"1TB Micro SD Card 1024GB High Speed Waterproof Class 10 Memory Card for Smartphone,Security Camera,Dash Cam,Tablet and Drone",Smartphones,25.99,4.7,4
B0CBS73F6X-Unavailable,Unavailable,,Unavailable,,1677-09-21,"1TB Microsd High Speed Transfer 1024GB Micro SD Cards Waterproof for Dash Cams,Home Monitoring Systems,Smartphone and Drone",Smartphones,26.99,0.0,0
B0CH3MGZ8V-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Car Phone Holder Mount with Upgraded Clip - Hands-Free Phone Holder for Car Vent, Suitable for iPhone and Android Smartphones, Compatible with Various car mounts",Smartphones,49.99,0.0,0
B0BGHMMNT5-R2AD7JVDAJWB37,R2AD7JVDAJWB37,5.0,Nice!,1.0,2023-08-21,"Cell Phone Stand with Wireless Bluetooth Speaker, Adjustable HD Surround Sound Cell Phone Speaker, Anti-Slip Phone Holder for Desk, Compatible with Any Smartphones",Smartphones,22.99,4.4,894
B0C9F221H3-Unavailable,Unavailable,,Unavailable,,1677-09-21,1TB Memory Card Micro SD Card 1TB Fast Speed for Smartphone/Action Camera/Tablet/Notebook and Drone(1TB),Smartphones,23.99,4.5,8
B09KWR967H-R1BSDSAF5999PJ,R1BSDSAF5999PJ,1.0,Hasn’t worked,1.0,2023-08-06,"EINOVA Charging Stone - Beautiful Wireless Charger, 10W Fast Charger with Built-in Durable Braided Cable - Black Marble",Smartphones,69.99,3.3,89
B088G1ZLN4-R36OYESMCEU9A6,R36OYESMCEU9A6,5.0,Easy,0.0,2023-10-23,"iOttie Easy One Touch 5 Air Vent & Flush Mount Combo - Universal Car Mount Phone Holder for iPhone, Google, Samsung, Moto, Huawei, Nokia, LG, and all other Smartphones",Smartphones,23.99,4.4,129576
B0C961CVX1-R189EKZAACHMUW,R189EKZAACHMUW,5.0,VERY useful thing,0.0,2023-10-01,"USB Charging Station, 25 Port 125W(25A), Travel Desktop USB Rapid Charger, Multi Ports Fast Charging Station Organizer Compatible with Smartphones, Tables, and More Devices",Smartphones,39.99,4.8,47
B099934QCF-RLUKPSU9AALLB,RLUKPSU9AALLB,5.0,Excellent phone,0.0,2023-10-14,"UMIDIGI Unlocked Cell Phone, Power 5 (3+64g) Android 11 Smart Phone, 6150mAh Battery+ 6.53"" HD Display Smartphone with 16MP AI Triple Camera, Dual SIM Android Phone…",Smartphones,79.99,3.7,949
B0C7KHQBCB-R1TNU55XA9MAM7,R1TNU55XA9MAM7,1.0,Doesn't last,0.0,2023-09-26,"YRMJK 2+2 Compatible OnePlus 10 Pro Screen Protectors + Camera Lens Protectors, 3D Full Coverage 99% HD Clarity 9H Premium Tempered Glass Compatible OnePlus 10 Pro",Smartphones,10.98,2.8,12
B0CDWXV5L1-R1A1G9DPDCEEZ4,R1A1G9DPDCEEZ4,3.0,"Good product, but doesn't work for the One Plus 115g very well.",3.0,2023-10-12,"YRMJK 2+2 Compatible OnePlus 10 Pro Screen Protectors + Camera Lens Protectors, HD 3D Full Coverage Clarity 9H Premium Tempered Glass",Smartphones,10.98,4.1,38
B0BTT6VBXR-RT4O2RYO67TWU,RT4O2RYO67TWU,5.0,Buena compra,0.0,2023-10-14,"Qinmay for Galaxy A54 5G Case,Samsung Galaxy A54 5G Case with HD Screen Protector (2 Pack),Samsung A54 5G Case Durable Shockproof 3-Layer Heavy Duty Cover for Samsung A54 5G (WineRed Pink)",Smartphones,8.99,4.7,358
B099939D7X-RLUKPSU9AALLB,RLUKPSU9AALLB,5.0,Excellent phone,0.0,2023-10-14,"UMIDIGI Unlocked Cell Phone, Power 5 (3+64g) Android 11 Smart Phone, 6150mAh Battery+ 6.53"" HD Display Smartphone with 16MP AI Triple Camera, Dual SIM Android Phone…",Smartphones,79.99,3.7,949
B0CC1KT7HM-R165MGEPHMP60O,R165MGEPHMP60O,5.0,Almost perfect,0.0,2023-10-16,"Foluu Slim Fit Case for Samsung Galaxy Z Flip 5, with Front Built-in Screen Protector, Ultra Thin Matte PC Protective Cover for Samsung Galaxy Z Flip5 5G 2023 (Blue)",Smartphones,12.99,4.3,17
B09X3HM5DY-R2TBKO6LFTJLPS,R2TBKO6LFTJLPS,4.0,Perfect for my kids tiny ears!,0.0,2023-10-21,"Belkin Soundform Nano - Bluetooth Earbuds for Kids with Built in Microphone - Kids Bluetooth Wireless Earbuds - Bluetooth Earbuds for iPhone, iPad, Galaxy & More - White",Smartphones,49.99,4.5,4112
B0BJTRCWTS-R2E4DV1HBFRNKY,R2E4DV1HBFRNKY,5.0,Loved it,0.0,2022-11-24,"OHHSUN Phone Mount for Car, [Strong Suction Cup] Universal Phone Holder Smartphones for iPhone 14 13 12 Pro Max,Car Phone Holder Mount 3in1 Arm Dashboard Windshield Suction Cup Holder for All Phones",Smartphones,9.99,3.6,7
B0C9LKJNFX-R3QUUNKRNXO9YH,R3QUUNKRNXO9YH,5.0,Phone,0.0,2023-08-31,TopFunny Cases for Galaxy Z Flip 5 Wallet Case with Card Holder Retro 2 in 1 Detachable Zipper Flip Wallet Kickstand Premium PU Leather Protective Phone Cover for Samsung Galaxy Z Flip 5 5G 2023 Black,Smartphones,17.99,4.5,5
B015TNSTUU-R102RT8D50I4YB,R102RT8D50I4YB,1.0,No response,0.0,2023-10-11,"$29/mo. Ultra Mobile Prepaid Phone Plan with Unlimited International Talk, Text and 10GB of 5G • 4G LTE Data (SIM Card Kit)",Smartphones,29.0,3.9,917
B0CB438XCP-R4D907VI0OZO7,R4D907VI0OZO7,1.0,Ohhh hell Naw,4.0,2023-09-17,"VIQEE M13Pro Unlocked Cell Phone, 6.7"" HD Screen Unlocked Phones, 6+256GB Dual SIM Android 13 Smartphone with 256G Memory Card, Fingerprint Lock & Face ID, Long Battery Life (Green)",Smartphones,139.99,2.8,8
B09T94VCVH-R3HRQCC4ITI1EP,R3HRQCC4ITI1EP,4.0,Good value,0.0,2023-07-21,"DUOPAL Military Grade Case for Motorola G Stylus 5G 2022: Shockproof, Tempered Glass Protector & Kickstand - 6.8 Inch (Blue)",Smartphones,19.99,4.4,122
B0BCJWK63H-RUN6AM5YU4T6T,RUN6AM5YU4T6T,5.0,Great just like advertised,1.0,2023-07-02,"Letshuoer S12 PRO in Ear Headphones 14.8mm Planar Magnetic Driver Wired HiFi Earphones for Smartphones/PC/Tablet (Deep Space Blue, 2.5mm / 3.5mm / 4.4mm Connector)",Smartphones,169.0,4.2,38
B0BHF6NVQM-Unavailable,Unavailable,,Unavailable,,1677-09-21,"HONG-AMY for S20 Plus Case, Galaxy S20 Plus Case with Self Healing Flexible TPU Screen Protector [2 Pack], 3 in 1 Full Body Shockproof Heavy Case for Samsung Galaxy S20 Plus (Purple/Pink)",Smartphones,16.88,4.2,133
B0BRCZW315-RUHVNSTVMJ0P0,RUHVNSTVMJ0P0,3.0,SECURITY IN THE AIR (VENTS),0.0,2023-05-30,"2023 Upgraded Phone Holders for Your Car, Universal Military Grade Car Phone Mount Holder Hands-Free Auto Mobile Stand, 360°Adjustable Air Vent Cradles Car Accessories for iPhone and Smartphone",Smartphones,19.99,4.1,140
B0CB458NHJ-R4D907VI0OZO7,R4D907VI0OZO7,1.0,Ohhh hell Naw,4.0,2023-09-17,"VIQEE M13Pro Unlocked Cell Phone, 6.7"" HD Screen Unlocked Phones, 6+256GB Dual SIM Android 13 Smartphone with 256G Memory Card, Fingerprint Lock & Face ID, Long Battery Life (White)",Smartphones,139.99,2.8,8
B0CHY3KY4L-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Samsung Galaxy S23 Ultra Hard Case, Shockproof Anti- Scratch Cover Case with Kickstand & Card Holder Black",Smartphones,18.99,0.0,0
B0CGX5KFSF-RNQMRC9DGKYEE,RNQMRC9DGKYEE,5.0,Good,0.0,2023-10-24,Phone Holder Car [Military-Grade Suction] Universal Car Phone Holder Mount [Thick Case Friendly] Automobile Accessories Dashboard Air Vent Windshield Phone Mount Fit for All iPhone Android Smartphones,Smartphones,14.99,4.8,214
B088FNVGWP-RRFA3O1IQS6YC,RRFA3O1IQS6YC,5.0,Fast functional fun…,0.0,2023-07-28,"iMESTOU Auto Clamping Motorcycle Phone Mount Charger Wireless qi & USB Quick Charging 2 in 1 Handlebar Cell Phone Holder 9CM Stem 1"" Ball Mount 720 Rotation Quick Release for 3.5-6.8 Inch Smartphone",Smartphones,45.99,4.4,675
B0B1M6R6D1-R2HACDKO1RAFNN,R2HACDKO1RAFNN,5.0,Affordable Storage,0.0,2023-10-11,"KEXIN Micro SD Card 128GB -Memory -Card + Adapter, 128 GB microSDXC Full HD & 4K UHD, UHS-I, U3, 3Pack Mini SD Card Expanded Storage for Android Smartphones, Tablets",Smartphones,24.99,4.5,2274
B0C27CFZRZ-R15ADH84M08IC6,R15ADH84M08IC6,3.0,Wifi connectivity unstable,3.0,2023-10-07,"Ulefone Unlocked Cell Phones, Note 16 Pro 16GB + 128GB, 8-Core, 6.52"" HD+ Display Unlocked Smartphone, Android 13, 50MP + 8MP, 4400 mAh, Dual 4G LTE, Fingerprint/Face Detection, T-Mobile, Blue",Smartphones,129.99,4.3,59
B0B4RVD8R5-R84XNP70XTPC6,R84XNP70XTPC6,5.0,Awesome case,0.0,2023-04-17,ZZXX Google Pixel 6A Case Wallet with [RFID Blocking] Card Slot Photo Fram Kickstand Magnetic Soft Leather Flip Fold Case for Google Pixel 6A Wallet Case(Black),Smartphones,12.99,4.1,34
B0B2DSB5VR-RCCI5X7G5VZB4,RCCI5X7G5VZB4,5.0,USB Charger - Cinlinso 100 Port 700Watt,0.0,2023-08-05,"USB Charging Station,Cinlinso 20 Port 200W/40A Multiple USB Charger Station with Intelligent Protection for Smartphone Tablet School Shopping Hotel Malls",Smartphones,79.99,4.4,63
B07RBC21Z6-R20F5SVG6XR9AR,R20F5SVG6XR9AR,1.0,Sensor/Motor Stop Working,0.0,2023-10-16,"iOttie Auto Sense Qi Wireless Car Charger - Automatic Clamping Dashboard Phone Mount with Wireless Charging for Google Pixel, iPhone, Samsung Galaxy, Huawei, LG, and other Smartphones",Smartphones,59.95,4.3,3816
B082F9VGJZ-R229RNKLUCBXKW,R229RNKLUCBXKW,5.0,Phone holder,0.0,2023-07-17,"Macally Cup Holder Phone Mount, [Upgraded] Cell Phone Holder for Car Cup Holder with Universal Cup Phone Holder for iPhone, Samsung, Smartphone - Cupholder Phone Holder for Car, Truck, Golf Cart",Smartphones,19.99,4.2,1855
B0BWDD5DM8-R1BTB6EGMSFQY,R1BTB6EGMSFQY,2.0,The case was to big for the phone. Getting a different phone,0.0,2023-10-04,"UMIDIGI Cell Phone G1, Android12 Unlocked Cell Phone, Dual Sim 4G LTE Mobile Phone, 3+32GB 256G Expandable, 6.52"" HD+, 5150mAh, GSM Unlocked",Smartphones,79.99,3.8,289
B0CBS4KD3N-R9V01R5DSYK89,R9V01R5DSYK89,1.0,Unbelievably slow and NO support from HP,0.0,2023-07-31,"HP 14"" HD Laptop Light-Weight, 16GB RAM, 1TB SSD + 64GB eMMC, AMD Dual Core 3000 Series Processor, WiFi, Bluetooth, USB A&C, HDMI, Webcam, Win10, Blue 1 Year Microsoft Office 365 + Mousepad",Laptops,479.99,4.3,920
B077X4881T-R1T4NS4YMX2FAJ,R1T4NS4YMX2FAJ,5.0,Excellent so far,0.0,2023-10-08,"Dell Latitude 7480 FHD (1920x1080) Ultrabook Business Laptop Notebook (Intel Core i7-7600U, 16GB Ram, 512GB Solid State SSD, HDMI, Camera, WiFi, Thunderbolt 3) Win 10 Pro (Renewed)",Laptops,254.5,4.2,237
B0CJLWWJTT-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Lenovo Ideapad Flagship 15.6 FHD Touchscreen Laptop Business, Intel 4 Core i5-1135G7 (Beat i7-1065G7, Up to 4.2GHz), 20GB RAM, 1TB PCIe SSD, Iris Xe Graphics, Numpad, Win 11, Grey, GM Accessory",Laptops,599.0,4.7,10
B0BWMJFZJC-R2QRXW05B3VP6X,R2QRXW05B3VP6X,5.0,Needed to upgrade,0.0,2023-10-21,"HP Newest Stream 14"" HD Laptop, Intel Celeron 2-Core Processor, 8GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, WiFi, Bluetooth, HDMI, RJ-45, Webcam, USB Type-A&C, w/GM Accessoy",Laptops,279.99,4.3,120
B0C6J89STC-R1YSTWAUGWR6B7,R1YSTWAUGWR6B7,5.0,Samis birthday,0.0,2023-10-15,"HP 2022 Stream 14"" HD BrightView Laptop, Intel Celeron N4020 Processor, 4GB RAM, 64GB SSD, Intel HD Graphics, 720p Webcam, 1 Year Office 365, Pink, Win 11 S, 32GB Snowbell USB Card",Laptops,259.0,4.4,454
